X,Y,Z
530363.0614672176,3490512.2767032525,3.3217438334284357
530462.7758631199,3490519.828166159,3.2006743126069903
530562.4902590221,3490527.3796290653,3.0796047917855445
530662.2046549243,3490534.9310919717,2.958535270964099
530761.9190508265,3490542.4825548786,2.8374657501426537
530861.6334467287,3490550.034017785,2.716396229321208
530961.3478426309,3490557.5854806914,2.5953267084997624
529666.3062181905,3490454.578217256,4.06111565258863
529766.012836381,3490462.232434512,4.0041313051772605
529865.7194545714,3490469.886651768,3.94714695776589
529965.4260727619,3490477.540869024,3.8901626103545204
530065.1326909524,3490485.19508628,3.8331782629431506
530164.8393091429,3490492.849303536,3.7761939155317807
530264.5459273333,3490500.503520792,3.719209568120411
530364.2525455238,3490508.1577380477,3.6622252207090407
530463.9591637143,3490515.811955304,3.605240873297671
530563.6657819048,3490523.4661725597,3.548256525886301
530663.3724000952,3490531.120389816,3.491272178474931
530763.0790182857,3490538.7746070717,3.4342878310635614
530862.7856364762,3490546.4288243274,3.3773034836521916
530962.4922546668,3490554.0830415837,3.3203191362408218
529667.5941326204,3490449.574299917,4.069580588113765
529767.2925652406,3490457.3345998344,4.086261176227531
529866.990997861,3490465.0948997512,4.1029417643412955
529966.6894304814,3490472.8551996686,4.11962235245506
530066.3878631017,3490480.615499586,4.136302940568826
530166.086295722,3490488.375799503,4.152983528682591
530265.7847283424,3490496.13609942,4.169664116796357
530365.4831609627,3490503.8963993373,4.1863447049101215
530465.1815935831,3490511.6566992546,4.203025293023886
530564.8800262035,3490519.416999172,4.219705881137652
530664.5784588237,3490527.177299089,4.236386469251417
530764.2768914441,3490534.937599006,4.2530670573651825
530863.9753240645,3490542.6978989234,4.269747645478947
530963.6737566848,3490550.4581988407,4.286428233592712
529668.8572082554,3490444.6583026727,3.9203848379488107
529768.5483165107,3490452.511605345,4.012969675897621
529868.2394247662,3490460.3649080177,4.105554513846433
529967.9305330215,3490468.21821069,4.198139351795243
530067.6216412769,3490476.0715133627,4.290724189744054
530167.3127495322,3490483.924816035,4.3833090276928655
530267.0038577876,3490491.7781187077,4.475893865641676
530366.6949660429,3490499.63142138,4.568478703590487
530466.3860742983,3490507.4847240527,4.661063541539297
530566.0771825536,3490515.338026725,4.753648379488109
530665.768290809,3490523.1913293977,4.84623321743692
530765.4593990643,3490531.0446320707,4.93881805538573
530865.1505073197,3490538.897934743,5.0314028933345405
530964.841615575,3490546.7512374157,5.123987731283352
529670.0895447753,3490439.8691482753,3.7802927921372778
529769.7725895506,3490447.8232965507,3.9289855842745554
529869.4556343259,3490455.7774448264,4.077678376411833
529969.1386791011,3490463.7315931018,4.226371168549111
530068.8217238763,3490471.685741377,4.375063960686388
530168.5047686516,3490479.6398896524,4.523756752823666
530268.1878134268,3490487.594037928,4.672449544960944
530367.8708582021,3490495.5481862035,4.821142337098221
530467.5539029774,3490503.502334479,4.969835129235499
530567.2369477527,3490511.456482754,5.1185279213727775
530666.9199925279,3490519.4106310294,5.267220713510055
530766.6030373032,3490527.364779305,5.415913505647333
530866.2860820784,3490535.3189275805,5.564606297784611
530965.9691268536,3490543.273075856,5.713299089921888
529671.4280344489,3490434.6655006497,3.603915921926929
529771.1021688977,3490442.729001299,3.820431843853858
529870.7763033466,3490450.792501949,4.036947765780787
529970.4504377955,3490458.8560025985,4.253463687707716
530070.1245722444,3490466.9195032483,4.4699796096346445
530169.7987066931,3490474.9830038976,4.686495531561574
530269.472841142,3490483.0465045474,4.903011453488503
530369.1469755908,3490491.110005197,5.119527375415432
530468.8211100397,3490499.1735058464,5.336043297342361
530568.4952444886,3490507.237006496,5.552559219269289
530668.1693789375,3490515.300507146,5.769075141196218
530767.8435133863,3490523.3640077957,5.985591063123147
530867.5176478352,3490531.427508445,6.202106985050076
530967.1917822841,3490539.4910090948,6.4186229069770055
529672.4784998754,3490430.645022458,3.790637310038703
529772.1378997508,3490438.8870449164,4.060974620077406
529871.7972996264,3490447.1290673744,4.331311930116109
529971.4566995018,3490455.3710898324,4.601649240154812
530071.1160993773,3490463.613112291,4.8719865501935145
530170.7754992527,3490471.855134749,5.142323860232217
530270.4348991283,3490480.097157207,5.412661170270921
530370.0942990037,3490488.3391796653,5.682998480309623
530469.7536988792,3490496.5812021233,5.953335790348326
530569.4130987546,3490504.8232245813,6.223673100387029
530669.07249863,3490513.06524704,6.494010410425732
530768.7318985056,3490521.307269498,6.764347720464435
530868.391298381,3490529.549291956,7.034685030503137
530968.0506982565,3490537.7913144142,7.305022340541841
529673.733242812,3490425.763907043,3.671432819935246
529773.3843856239,3490434.103814085,3.980765639870492
529873.0355284358,3490442.4437211277,4.290098459805738
529972.6866712478,3490450.7836281704,4.599431279740984
530072.3378140598,3490459.1235352126,4.9087640996762305
530171.9889568717,3490467.4634422553,5.218096919611477
530271.6400996837,3490475.8033492975,5.527429739546723
530371.2912424956,3490484.14325634,5.8367625594819685
530470.9423853076,3490492.483163383,6.146095379417215
530570.5935281195,3490500.823070425,6.455428199352461
530670.2446709315,3490509.1629774678,6.7647610192877075
530769.8958137435,3490517.5028845104,7.074093839222954
530869.5469565555,3490525.8427915527,7.3834266591582
530969.1980993673,3490534.1826985953,7.692759479093446
529674.6964433837,3490422.057954402,3.6144831707536382
529774.3356867672,3490430.536908805,3.9729663415072762
529873.9749301509,3490439.015863207,4.331449512260915
529973.6141735344,3490447.49481761,4.689932683014553
530073.2534169181,3490455.973772012,5.048415853768192
530172.8926603016,3490464.452726415,5.406899024521829
530272.5319036853,3490472.931680817,5.765382195275468
530372.1711470688,3490481.41063522,6.123865366029106
530471.8103904525,3490489.889589622,6.4823485367827445
530571.449633836,3490498.368544025,6.840831707536383
530671.0888772197,3490506.847498427,7.199314878290021
530770.7281206032,3490515.32645283,7.55779804904366
530870.3673639869,3490523.805407232,7.916281219797298
530970.0066073705,3490532.284361635,8.274764390550937
529675.946276354,3490417.248322923,3.6638319814705103
529775.5692527079,3490425.9096458466,4.157863962941021
529875.1922290619,3490434.57096877,4.651895944411532
529974.8152054158,3490443.2322916933,5.145927925882042
530074.4381817698,3490451.8936146167,5.639959907352552
530174.0611581237,3490460.55493754,6.133991888823063
530273.6841344776,3490469.2162604635,6.628023870293573
530373.3071108316,3490477.877583387,7.122055851764085
530472.9300871856,3490486.53890631,7.6160878332345945
530572.5530635394,3490495.2002292336,8.110119814705104
530672.1760398934,3490503.861552157,8.604151796175616
530771.7990162474,3490512.5228750804,9.098183777646126
530871.4219926014,3490521.1841980037,9.592215759116637
530971.0449689552,3490529.845520927,10.086247740587147
529676.7266082843,3490414.1888611005,3.8308352682925344
529776.3467165686,3490422.877722201,4.411970536585069
529875.9668248529,3490431.5665833014,4.993105804877604
529975.5869331373,3490440.255444402,5.574241073170137
530075.2070414216,3490448.9443055023,6.155376341462673
530174.8271497058,3490457.633166603,6.736511609755207
530274.4472579901,3490466.3220277033,7.317646878047742
530374.0673662744,3490475.0108888038,7.898782146340276
530473.6874745587,3490483.699749904,8.47991741463281
530573.307582843,3490492.3886110047,9.061052682925347
530672.9276911274,3490501.077472105,9.642187951217881
530772.5477994117,3490509.7663332056,10.223323219510416
530872.167907696,3490518.455194306,10.80445848780295
530971.7880159803,3490527.1440554066,11.385593756095485
529677.9655146744,3490409.351573264,3.8938297037621803
529777.5781293487,3490418.1171465283,4.59505940752436
529877.1907440231,3490426.8827197924,5.296289111286541
529976.8033586973,3490435.6482930565,5.9975188150487195
530076.4159733717,3490444.4138663206,6.6987485188109
530176.028588046,3490453.1794395847,7.399978222573081
530275.6412027203,3490461.945012849,8.10120792633526
530375.2538173946,3490470.710586113,8.80243763009744
530474.866432069,3490479.476159377,9.50366733385962
530574.4790467432,3490488.241732641,10.2048970376218
530674.0916614176,3490497.007305905,10.90612674138398
530773.7042760919,3490505.7728791693,11.607356445146161
530873.3168907663,3490514.5384524334,12.30858614890834
530972.9295054405,3490523.3040256975,13.00981585267052
529679.124784735,3490404.6265543117,3.9658255720753868
529778.75786947,3490413.1571086235,4.657251144150774
529878.3909542051,3490421.6876629354,5.34867671622616
529978.02403894,3490430.218217247,6.040102288301547
530077.657123675,3490438.748771559,6.731527860376934
530177.29020841,3490447.279325871,7.422953432452322
530276.923293145,3490455.809880182,8.11437900452771
530376.55637788,3490464.340434494,8.805804576603094
530476.1894626151,3490472.870988806,9.497230148678483
530575.8225473501,3490481.4015431176,10.188655720753868
530675.455632085,3490489.9320974294,10.880081292829255
530775.08871682,3490498.462651741,11.571506864904643
530874.721801555,3490506.993206053,12.262932436980028
530974.35488629,3490515.523760365,12.954358009055417
529680.3512461529,3490399.993547775,4.043566274800146
529779.9578923058,3490408.8310955497,4.686832549600292
529879.5645384586,3490417.6686433246,5.330098824400438
529979.1711846115,3490426.5061910995,5.973365099200585
530078.7778307644,3490435.343738874,6.616631374000731
530178.3844769173,3490444.181286649,7.259897648800877
530277.9911230702,3490453.0188344237,7.9031639236010225
530377.5977692232,3490461.8563821986,8.546430198401168
530477.204415376,3490470.6939299735,9.189696473201314
530576.8110615289,3490479.5314777484,9.83296274800146
530676.4177076818,3490488.3690255233,10.476229022801606
530776.0243538347,3490497.206573298,11.119495297601754
530875.6309999876,3490506.044121073,11.762761572401898
530975.2376461404,3490514.881668848,12.406027847202045
529681.4283080716,3490395.7903633486,4.543341956422144
529781.0300161431,3490404.690726697,5.075583912844289
529880.6317242146,3490413.5910900454,5.607825869266433
529980.2334322862,3490422.491453394,6.140067825688577
530079.8351403576,3490431.3918167423,6.672309782110721
530179.4368484291,3490440.2921800907,7.204551738532866
530279.0385565007,3490449.192543439,7.736793694955011
530378.6402645722,3490458.0929067875,8.269035651377155
530478.2419726438,3490466.993270136,8.8012776077993
530577.8436807153,3490475.893633485,9.333519564221444
530677.4453887868,3490484.7939968333,9.865761520643588
530777.0470968584,3490493.6943601817,10.398003477065732
530876.6488049298,3490502.59472353,10.930245433487876
530976.2505130013,3490511.4950868785,11.462487389910022
529682.4300918533,3490391.885309536,5.692708938943939
529782.0268837066,3490400.8496190715,6.039417877887879
529881.6236755598,3490409.8139286074,6.386126816831819
529981.2204674131,3490418.778238143,6.732835755775758
530080.8172592663,3490427.7425476788,7.079544694719697
530180.4140511196,3490436.706857214,7.426253633663637
530280.0108429728,3490445.67116675,7.772962572607577
530379.6076348261,3490454.6354762856,8.119671511551516
530479.2044266793,3490463.5997858215,8.466380450495455
530578.8012185326,3490472.564095357,8.813089389439394
530678.3980103858,3490481.528404893,9.159798328383335
530777.9948022391,3490490.4927144283,9.506507267327274
530877.5915940923,3490499.4570239643,9.853216206271213
530977.1883859456,3490508.4213334997,10.199925145215154
529683.1676873189,3490389.005128123,6.222595569897836
529782.7610746378,3490398.010256246,6.477291139795671
529882.3544619567,3490407.015384369,6.7319867096935075
529981.9478492757,3490416.020512492,6.986682279591343
530081.5412365946,3490425.0256406153,7.241377849489179
530181.1346239134,3490434.030768738,7.496073419387015
530280.7280112323,3490443.035896861,7.75076898928485
530380.3213985512,3490452.0410249843,8.005464559182686
530479.9147858701,3490461.046153107,8.260160129080521
530579.5081731891,3490470.0512812305,8.514855698978359
530679.101560508,3490479.0564093534,8.769551268876192
530778.6949478269,3490488.0615374763,9.02424683877403
530878.2883351458,3490497.0666655996,9.278942408671865
530977.8817224647,3490506.0717937225,9.5336379785697
529683.9445303635,3490385.887476542,7.646579792510174
529783.5459607269,3490394.8059530845,7.772459585020348
529883.1473910904,3490403.7244296265,7.898339377530522
529982.7488214539,3490412.6429061685,8.024219170040697
530082.3502518173,3490421.5613827105,8.15009896255087
530181.9516821807,3490430.479859253,8.275978755061045
530281.5531125442,3490439.398335795,8.40185854757122
530381.1545429076,3490448.316812337,8.527738340081394
530480.7559732711,3490457.2352888794,8.653618132591568
530580.3574036346,3490466.1537654214,8.77949792510174
530679.9588339981,3490475.0722419634,8.905377717611914
530779.5602643614,3490483.990718506,9.031257510122089
530879.1616947249,3490492.909195048,9.157137302632263
530978.7631250884,3490501.82767159,9.283017095142437
529684.3303022841,3490384.3400911703,8.090400870834335
529783.9355045682,3490393.2171823406,8.120901741668668
529883.5407068522,3490402.094273511,8.151402612503002
529983.1459091364,3490410.971364681,8.181903483337335
530082.7511114205,3490419.8484558514,8.21240435417167
530182.3563137045,3490428.7255470217,8.242905225006004
530281.9615159886,3490437.602638192,8.273406095840336
530381.5667182726,3490446.4797293623,8.30390696667467
530481.1719205567,3490455.3568205326,8.334407837509003
530580.7771228408,3490464.233911703,8.364908708343338
530680.3823251248,3490473.111002873,8.395409579177672
530779.987527409,3490481.9880940435,8.425910450012005
530879.592729693,3490490.8651852137,8.456411320846339
530979.1979319771,3490499.742276384,8.486912191680672
529685.5842953881,3490379.5501357494,8.617322428983277
529785.1677907761,3490388.667271499,8.544644857966556
529884.7512861642,3490397.7844072483,8.471967286949834
529984.3347815522,3490406.9015429975,8.399289715933113
530083.9182769402,3490416.018678747,8.32661214491639
530183.5017723283,3490425.1358144963,8.25393457389967
530283.0852677163,3490434.2529502455,8.181257002882948
530382.6687631042,3490443.370085995,8.108579431866225
530482.2522584923,3490452.4872217444,8.035901860849505
530581.8357538803,3490461.604357494,7.963224289832782
530681.4192492684,3490470.7214932432,7.8905467188160605
530781.0027446564,3490479.8386289924,7.817869147799339
530880.5862400444,3490488.955764742,7.745191576782617
530980.1697354325,3490498.0729004913,7.672514005765896
529686.3291830799,3490376.680935776,9.764820462809412
529785.9028661597,3490385.903871552,9.626640925618826
529885.4765492396,3490395.126807328,9.488461388428238
529985.0502323194,3490404.349743104,9.35028185123765
530084.6239153993,3490413.57267888,9.212102314047064
530184.1975984791,3490422.795614656,9.073922776856476
530283.771281559,3490432.018550432,8.93574323966589
530383.3449646388,3490441.241486208,8.797563702475301
530482.9186477187,3490450.464421984,8.659384165284713
530582.4923307985,3490459.68735776,8.521204628094127
530682.0660138784,3490468.910293536,8.383025090903539
530781.6396969582,3490478.133229312,8.24484555371295
530881.2133800382,3490487.356165088,8.106666016522365
530980.787063118,3490496.579100864,7.9684864793317765
529687.197914353,3490373.34103433,11.233288770738833
529786.758528706,3490382.7010686593,10.961577541477665
529886.3191430591,3490392.061102989,10.689866312216497
529985.8797574121,3490401.4211373185,10.418155082955327
530085.4403717652,3490410.7811716483,10.146443853694159
530185.0009861182,3490420.1412059776,9.87473262443299
530284.5616004713,3490429.5012403075,9.603021395171822
530384.1222148243,3490438.8612746373,9.331310165910654
530483.6828291774,3490448.2213089666,9.059598936649486
530583.2434435304,3490457.5813432964,8.787887707388318
530682.8040578834,3490466.941377626,8.51617647812715
530782.3646722365,3490476.3014119556,8.244465248865982
530881.9252865895,3490485.661446285,7.972754019604812
530981.4859009426,3490495.021480615,7.701042790343644
529688.2604234566,3490369.295705717,12.939764218686772
529787.7986469133,3490378.887411434,12.563928437373544
529887.3368703699,3490388.4791171513,12.188092656060316
529986.8750938264,3490398.070822868,11.812256874747089
530086.4133172831,3490407.662528585,11.43642109343386
530185.9515407397,3490417.2542343023,11.060585312120633
530285.4897641963,3490426.8459400195,10.684749530807405
530385.027987653,3490436.4376457366,10.308913749494177
530484.5662111096,3490446.0293514538,9.93307796818095
530584.1044345663,3490455.621057171,9.557242186867722
530683.6426580229,3490465.2127628876,9.181406405554494
530783.1808814795,3490474.8044686047,8.805570624241266
530882.7191049362,3490484.396174322,8.429734842928038
530982.2573283928,3490493.987880039,8.05389906161481
529690.2975091957,3490361.4509974765,12.90384969826983
529789.8059183914,3490371.3469949523,12.522099396539659
529889.3143275871,3490381.2429924286,12.140349094809489
529988.8227367828,3490391.1389899044,11.758598793079317
530088.3311459786,3490401.0349873807,11.376848491349147
530187.8395551743,3490410.9309848566,10.995098189618975
530287.34796437,3490420.826982333,10.613347887888805
530386.8563735657,3490430.7229798087,10.231597586158635
530486.3647827614,3490440.618977285,9.849847284428463
530585.8731919571,3490450.514974761,9.468096982698292
530685.3816011528,3490460.410972237,9.086346680968122
530784.8900103485,3490470.3069697134,8.704596379237952
530884.3984195442,3490480.2029671893,8.32284607750778
530983.9068287399,3490490.0989646656,7.94109577577761
529690.9360460642,3490358.974723758,12.412195733928273
529790.4377921284,3490368.9384475164,12.056191467856545
529889.9395381927,3490378.9021712746,11.700187201784818
529989.4412842569,3490388.8658950333,11.34418293571309
530088.9430303212,3490398.8296187916,10.988178669641362
530188.4447763853,3490408.79334255,10.632174403569634
530287.9465224496,3490418.757066308,10.276170137497907
530387.4482685138,3490428.7207900663,9.920165871426178
530486.9500145781,3490438.6845138245,9.564161605354451
530586.4517606422,3490448.648237583,9.208157339282723
530685.9535067065,3490458.6119613415,8.852153073210996
530785.4552527707,3490468.5756850997,8.496148807139267
530884.956998835,3490478.539408858,8.14014454106754
530984.4587448991,3490488.503132616,7.784140274995813
529691.4042546491,3490357.147236417,12.271853492741974
529790.9030092983,3490367.141472834,11.935606985483947
529890.4017639473,3490377.135709251,11.59936047822592
529989.9005185965,3490387.129945668,11.263113970967893
530089.3992732456,3490397.124182085,10.926867463709867
530188.8980278948,3490407.118418502,10.59062095645184
530288.3967825439,3490417.1126549193,10.254374449193815
530387.895537193,3490427.106891336,9.918127941935786
530487.3942918421,3490437.101127753,9.581881434677761
530586.8930464913,3490447.09536417,9.245634927419735
530686.3918011404,3490457.0896005873,8.909388420161708
530785.8905557895,3490467.083837004,8.57314191290368
530885.3893104387,3490477.078073421,8.236895405645654
530984.8880650877,3490487.072309838,7.900648898387628
529692.1895646359,3490353.8842736776,10.357788749750219
529791.7161292718,3490363.6015473553,10.164077499500435
529891.2426939077,3490373.318821033,9.970366249250652
529990.7692585435,3490383.0360947107,9.77665499900087
530090.2958231794,3490392.7533683884,9.582943748751088
530189.8223878153,3490402.470642066,9.389232498501304
530289.3489524513,3490412.187915744,9.195521248251522
530388.8755170872,3490421.9051894215,9.00180999800174
530488.4020817231,3490431.622463099,8.808098747751956
530587.9286463589,3490441.339736777,8.614387497502173
530687.4552109948,3490451.0570104546,8.420676247252391
530786.9817756307,3490460.7742841323,8.226964997002607
530886.5083402666,3490470.49155781,8.033253746752825
530986.0349049026,3490480.2088314877,7.839542496503043
531085.5614695385,3490489.9261051654,7.64583124625326
529692.5627923323,3490352.141891183,9.787004466890256
529792.1308846645,3490361.424782366,9.63560893378051
529891.6989769967,3490370.7076735487,9.484213400670765
529991.2670693289,3490379.9905647314,9.33281786756102
530090.8351616613,3490389.273455914,9.181422334451275
530190.4032539935,3490398.5563470973,9.030026801341531
530289.9713463257,3490407.83923828,8.878631268231786
530389.5394386579,3490417.1221294627,8.727235735122042
530489.1075309901,3490426.405020646,8.575840202012296
530588.6756233224,3490435.6879118285,8.424444668902552
530688.2437156546,3490444.970803011,8.273049135792807
530787.8118079868,3490454.2536941944,8.121653602683063
530887.379900319,3490463.536585377,7.970258069573318
530986.9479926513,3490472.8194765598,7.818862536463573
531086.5160849836,3490482.1023677425,7.667467003353828
529693.603714837,3490347.837787117,9.549615912501718
529793.2005296738,3490356.807574234,9.417731825003436
529892.7973445108,3490365.7773613515,9.285847737505152
529992.3941593478,3490374.7471484686,9.15396365000687
530091.9909741846,3490383.7169355857,9.022079562508589
530191.5877890215,3490392.686722703,8.890195475010307
530291.1846038585,3490401.6565098204,8.758311387512025
530390.7814186953,3490410.6262969375,8.626427300013741
530490.3782335323,3490419.5960840546,8.49454321251546
530589.9750483693,3490428.5658711717,8.362659125017178
530689.5718632061,3490437.535658289,8.230775037518896
530789.1686780431,3490446.5054454063,8.098890950020614
530888.76549288,3490455.4752325234,7.967006862522331
530988.3623077169,3490464.4450196405,7.8351227750240495
531087.9591225538,3490473.414806758,7.703238687525767
530852.5963,3490823.357,8.2728
530856.7934,3490817.378,9.6354
530859.82,3490813.067,11.0681
530863.1606,3490808.309,12.6792
530869.7425,3490798.933,14.3634
530873.4578,3490793.641,14.3811
530877.3373,3490788.115,14.3811
530880.2568,3490783.956,14.3192
530881.437,3490782.275,14.2031
530883.8215,3490778.879,12.4391
530886.1445,3490775.57,11.0769
530888.1911,3490772.654,9.8856
530890.7637,3490768.99,8.3812
530894.3193,3490763.925,7.9321
530895.628,3490762.061,8.0735
530898.6624,3490757.739,8.1391
530901.0194,3490754.381,8.2812
530906.2947,3490746.867,8.2812
530910.2468,3490741.238,8.3254
530911.9016,3490738.881,7.523
530914.3546,3490735.386,7.293
530917.4005,3490731.048,6.9091
530918.4076,3490729.613,6.83
530920.6645,3490726.398,6.4409
530921.8746,3490724.675,6.0458
530924.1721,3490721.402,5.2906
530926.9222,3490717.485,4.9574
530930.8717,3490711.859,4.5701
530934.5103,3490706.676,4.2039
530937.5815,3490702.301,3.8416
530941.1353,3490697.239,3.7734
530944.204,3490692.868,3.7172
530947.0473,3490688.818,3.54
530949.4651,3490685.374,3.3628
530952.4628,3490681.104,2.9486
530953.7691,3490679.243,3.1255
530956.1821,3490675.806,3.5483
530958.707,3490672.209,3.3931
530961.7265,3490667.908,3.7939
530965.3161,3490662.795,3.7266
530968.4368,3490658.35,3.8024
530971.9247,3490653.382,3.8792
530975.0824,3490648.884,3.9129
530978.4958,3490644.022,3.9937
530981.0587,3490640.371,3.6685
530984.4872,3490635.487,3.3762
530987.4064,3490631.329,3.549
530989.8717,3490627.817,3.5679
530992.4591,3490624.132,3.5317
530995.2323,3490620.182,3.4025
530997.1038,3490617.516,3.4533
530999.6017,3490613.958,4.4972
531001.6455,3490611.047,5.058
531003.9767,3490607.726,4.4638
531006.5122,3490604.114,3.9717
531009.3375,3490600.09,3.6465
531011.5766,3490596.9,3.1583
531014.79,3490592.323,2.7911
531017.1241,3490588.998,2.7069
531019.8863,3490585.064,2.5747
531022.5762,3490581.232,2.4875
531025.6416,3490576.866,2.3983
531028.6488,3490572.582,2.3751
531031.8684,3490567.996,2.3158
531035.2479,3490563.182,2.5056
531037.5887,3490559.848,3.2774
531040.0095,3490556.4,4.2992
531042.4888,3490552.868,5.1961
531044.8083,3490549.564,5.8309
531047.329,3490545.974,6.5927
531048.4078,3490544.437,7.523
531050.8114,3490541.013,7.9461
531052.0386,3490539.265,8.5699
531053.6122,3490537.024,10.4957
531055.4265,3490534.439,11.8735
531057.9893,3490530.789,13.6086
531063.3559,3490523.144,13.572
531063.6499,3490522.726,12.977
531065.9098,3490519.507,11.9416
531067.9564,3490516.591,10.5159
531069.5241,3490514.358,9.768
531072.4327,3490510.215,9.4014
531073.862,3490508.179,8.5159
531074.8704,3490506.743,7.6034
531075.8259,3490505.382,7.8366
531076.8076,3490503.983,7.4409
531077.3894,3490503.155,7.6947
531079.856,3490499.641,7.573
531080.8961,3490498.16,7.4391
531081.8427,3490496.811,7.573
531086.6051,3490490.028,7.6438
531091.8215,3490482.597,7.6594
531097.6547,3490474.288,7.6904
530946.9455799556,3490856.496018118,8.13550459419593
531041.2948599111,3490889.635036236,7.998209188391861
531135.6441398667,3490922.7740543545,7.860913782587792
531229.9934198223,3490955.9130724724,7.7236183767837225
531324.3426997778,3490989.052090591,7.586322970979653
531418.6919797334,3491022.1911087087,7.449027565175584
531513.041259689,3491055.330126827,7.311732159371514
531607.3905396445,3491088.469144945,7.174436753567445
531701.7398196001,3491121.6081630634,7.0371413477633755
531796.0890995556,3491154.747181182,6.899845941959306
531890.4383795112,3491187.8861992997,6.762550536155237
531984.7876594668,3491221.025217418,6.625255130351167
530951.0984961505,3490850.641905901,9.387601164991107
531045.403592301,3490883.9058118016,9.139802329982214
531139.7086884514,3490917.1697177025,8.89200349497332
531234.0137846019,3490950.4336236035,8.644204659964426
531328.3188807524,3490983.6975295045,8.396405824955535
531422.6239769029,3491016.961435405,8.148606989946641
531516.9290730534,3491050.225341306,7.900808154937748
531611.234169204,3491083.489247207,7.653009319928854
531705.5392653545,3491116.753153108,7.4052104849199605
531799.844361505,3491150.0170590086,7.157411649911067
531894.1494576555,3491183.2809649096,6.909612814902174
531988.454553806,3491216.5448708106,6.661813979893281
530954.1577365278,3490846.2371693626,10.705703494153278
531048.4954730558,3490879.407338726,10.343306988306558
531142.8332095837,3490912.5775080887,9.980910482459837
531237.1709461116,3490945.7476774515,9.618513976613116
531331.5086826395,3490978.9178468143,9.256117470766396
531425.8464191674,3491012.0880161775,8.893720964919675
531520.1841556953,3491045.2581855403,8.531324459072954
531614.5218922232,3491078.428354903,8.168927953226234
531708.8596287511,3491111.598524266,7.806531447379513
531803.197365279,3491144.768693629,7.444134941532791
531897.5351018069,3491177.938862992,7.081738435686071
531991.8728383348,3491211.109032355,6.71934192983935
530957.582332234,3490841.2376487553,12.188717530923777
531052.0040644681,3490874.1662975107,11.698235061847553
531146.4257967022,3490907.0949462666,11.207752592771332
531240.8475289362,3490940.023595022,10.717270123695108
531335.2692611703,3490972.9522437775,10.226787654618885
531429.6909934044,3491005.880892533,9.736305185542662
531524.1127256384,3491038.8095412883,9.245822716466439
531618.5344578725,3491071.738190044,8.755340247390215
531712.9561901067,3491104.6668387996,8.264857778313994
531807.3779223408,3491137.595487555,7.7743753092377705
531901.7996545748,3491170.5241363104,7.283892840161547
531996.2213868089,3491203.452785066,6.793410371085325
530964.1161849799,3490831.996827956,13.738208644166988
531058.4898699598,3490865.060655912,13.113017288333978
531152.8635549396,3490898.1244838675,12.487825932500966
531247.2372399195,3490931.1883118236,11.862634576667956
531341.6109248993,3490964.2521397793,11.237443220834944
531435.9846098792,3490997.3159677354,10.612251865001934
531530.358294859,3491030.379795691,9.987060509168922
531624.7319798388,3491063.4436236466,9.36186915333591
531719.1056648187,3491096.5074516027,8.7366777975029
531813.4793497985,3491129.5712795584,8.11148644166989
531907.8530347784,3491162.6351075144,7.486295085836876
532002.2267197582,3491195.69893547,6.861103730003866
530967.7884044243,3490826.8277353775,13.766556344679433
531062.1190088487,3490860.014470755,13.152012689358868
531156.449613273,3490893.2012061332,12.5374690340383
531250.7802176974,3490926.387941511,11.922925378717736
531345.1108221217,3490959.5746768885,11.308381723397169
531439.4414265461,3490992.761412266,10.693838068076603
531533.7720309704,3491025.948147644,10.079294412756038
531628.1026353948,3491059.1348830215,9.464750757435471
531722.4332398191,3491092.3216183996,8.850207102114904
531816.7638442436,3491125.508353777,8.235663446794339
531911.094448668,3491158.695089155,7.621119791473773
532005.4250530923,3491191.8818245325,7.006576136153206
530971.5626037418,3490821.6004126184,13.816054365918452
531065.7879074835,3490855.0858252365,13.251008731836906
531160.0132112253,3490888.5712378547,12.685963097755359
531254.238514967,3490922.0566504723,12.120917463673813
531348.4638187088,3490955.5420630905,11.555871829592265
531442.6891224507,3490989.0274757086,10.990826195510717
531536.9144261924,3491022.512888327,10.425780561429171
531631.1397299342,3491055.998300945,9.860734927347625
531725.3650336759,3491089.483713563,9.295689293266076
531819.5903374177,3491122.969126181,8.73064365918453
531913.8156411594,3491156.4545387994,8.165598025102984
532008.0409449012,3491189.939951417,7.600552391021436
530974.4161897773,3490817.627365758,13.820757697304913
531068.5755795545,3490851.2987315166,13.322315394609825
531162.7349693319,3490884.970097275,12.823873091914738
531256.8943591091,3490918.6414630334,12.325430789219649
531351.0537488865,3490952.312828792,11.826988486524563
531445.2131386637,3490985.9841945507,11.328546183829474
531539.372528441,3491019.655560309,10.830103881134386
531633.5319182182,3491053.3269260675,10.331661578439299
531727.6913079956,3491086.998291826,9.833219275744211
531821.8506977729,3491120.6696575843,9.334776973049124
531916.0100875502,3491154.3410233427,8.836334670354034
532010.1694773275,3491188.012389101,8.337892367658949
530975.6133334651,3490815.900378456,13.813050298567857
531069.7896669302,3490849.525756912,13.423000597135715
531163.9660003952,3490883.151135368,13.032950895703573
531258.1423338603,3490916.776513824,12.642901194271433
531352.3186673254,3490950.4018922797,12.25285149283929
531446.4950007905,3490984.0272707357,11.862801791407149
531540.6713342555,3491017.6526491917,11.472752089975007
531634.8476677205,3491051.2780276476,11.082702388542865
531729.0240011857,3491084.9034061036,10.692652687110723
